Country/Region,Province/State,Lat,Long,Date,Type,Cases,Cumulative Cases
Cuba,,22,-80,2/28/20,Confirmed,0,0
Cuba,,22,-80,2/29/20,Confirmed,0,0
Cuba,,22,-80,3/1/20,Confirmed,0,0
Cuba,,22,-80,3/2/20,Confirmed,0,0
Cuba,,22,-80,3/3/20,Confirmed,0,0
Cuba,,22,-80,3/4/20,Confirmed,0,0
Cuba,,22,-80,3/5/20,Confirmed,0,0
Cuba,,22,-80,3/6/20,Confirmed,0,0
Cuba,,22,-80,3/7/20,Confirmed,0,0
Cuba,,22,-80,3/8/20,Confirmed,0,0
Cuba,,22,-80,3/9/20,Confirmed,0,0
Cuba,,22,-80,3/10/20,Confirmed,0,0
Cuba,,22,-80,3/11/20,Confirmed,0,0
Cuba,,22,-80,3/12/20,Confirmed,3,3
Cuba,,22,-80,3/13/20,Confirmed,1,4
Cuba,,22,-80,3/14/20,Confirmed,0,4
Cuba,,22,-80,3/15/20,Confirmed,0,4
Cuba,,22,-80,3/16/20,Confirmed,0,4
Cuba,,22,-80,3/17/20,Confirmed,1,5
Cuba,,22,-80,3/18/20,Confirmed,2,7
Cuba,,22,-80,3/19/20,Confirmed,4,11
Cuba,,22,-80,3/20/20,Confirmed,5,16
Cuba,,22,-80,3/21/20,Confirmed,5,21
Cuba,,22,-80,3/22/20,Confirmed,14,35
Cyprus,,35.1264,33.4299,1/22/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,1/23/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,1/24/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,1/25/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,1/26/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,1/27/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,1/28/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,1/29/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,1/30/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,1/31/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/1/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/2/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/3/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/4/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/5/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/6/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/7/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/8/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/9/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/10/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/11/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/12/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/13/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/14/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/15/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/16/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/17/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/18/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/19/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/20/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/21/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/22/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/23/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/24/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/25/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/26/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/27/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/28/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,2/29/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,3/1/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,3/2/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,3/3/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,3/4/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,3/5/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,3/6/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,3/7/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,3/8/20,Confirmed,0,0
Cyprus,,35.1264,33.4299,3/9/20,Confirmed,2,2
Cyprus,,35.1264,33.4299,3/10/20,Confirmed,1,3
Cyprus,,35.1264,33.4299,3/11/20,Confirmed,3,6
Cyprus,,35.1264,33.4299,3/12/20,Confirmed,0,6
Cyprus,,35.1264,33.4299,3/13/20,Confirmed,8,14
Cyprus,,35.1264,33.4299,3/14/20,Confirmed,12,26
Cyprus,,35.1264,33.4299,3/15/20,Confirmed,0,26
Cyprus,,35.1264,33.4299,3/16/20,Confirmed,7,33
Cyprus,,35.1264,33.4299,3/17/20,Confirmed,13,46
Cyprus,,35.1264,33.4299,3/18/20,Confirmed,3,49
Cyprus,,35.1264,33.4299,3/19/20,Confirmed,18,67
Cyprus,,35.1264,33.4299,3/20/20,Confirmed,0,67
Cyprus,,35.1264,33.4299,3/21/20,Confirmed,17,84
Cyprus,,35.1264,33.4299,3/22/20,Confirmed,11,95
Czechia,,49.8175,15.473,1/22/20,Confirmed,0,0
Czechia,,49.8175,15.473,1/23/20,Confirmed,0,0
Czechia,,49.8175,15.473,1/24/20,Confirmed,0,0
Czechia,,49.8175,15.473,1/25/20,Confirmed,0,0
Czechia,,49.8175,15.473,1/26/20,Confirmed,0,0
Czechia,,49.8175,15.473,1/27/20,Confirmed,0,0
Czechia,,49.8175,15.473,1/28/20,Confirmed,0,0
Czechia,,49.8175,15.473,1/29/20,Confirmed,0,0
Czechia,,49.8175,15.473,1/30/20,Confirmed,0,0
Czechia,,49.8175,15.473,1/31/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/1/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/2/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/3/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/4/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/5/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/6/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/7/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/8/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/9/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/10/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/11/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/12/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/13/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/14/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/15/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/16/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/17/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/18/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/19/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/20/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/21/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/22/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/23/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/24/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/25/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/26/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/27/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/28/20,Confirmed,0,0
Czechia,,49.8175,15.473,2/29/20,Confirmed,0,0
Czechia,,49.8175,15.473,3/1/20,Confirmed,3,3
Czechia,,49.8175,15.473,3/2/20,Confirmed,0,3
Czechia,,49.8175,15.473,3/3/20,Confirmed,2,5
Czechia,,49.8175,15.473,3/4/20,Confirmed,3,8
Czechia,,49.8175,15.473,3/5/20,Confirmed,4,12
Czechia,,49.8175,15.473,3/6/20,Confirmed,6,18
Czechia,,49.8175,15.473,3/7/20,Confirmed,1,19
Czechia,,49.8175,15.473,3/8/20,Confirmed,12,31
Czechia,,49.8175,15.473,3/9/20,Confirmed,0,31
Czechia,,49.8175,15.473,3/10/20,Confirmed,10,41
Czechia,,49.8175,15.473,3/11/20,Confirmed,50,91
Czechia,,49.8175,15.473,3/12/20,Confirmed,3,94
Czechia,,49.8175,15.473,3/13/20,Confirmed,47,141
Czechia,,49.8175,15.473,3/14/20,Confirmed,48,189
Czechia,,49.8175,15.473,3/15/20,Confirmed,64,253
Czechia,,49.8175,15.473,3/16/20,Confirmed,45,298
Czechia,,49.8175,15.473,3/17/20,Confirmed,98,396
Czechia,,49.8175,15.473,3/18/20,Confirmed,68,464
Czechia,,49.8175,15.473,3/19/20,Confirmed,230,694
Czechia,,49.8175,15.473,3/20/20,Confirmed,139,833
Czechia,,49.8175,15.473,3/21/20,Confirmed,162,995
Czechia,,49.8175,15.473,3/22/20,Confirmed,125,1120
Denmark,Faroe Islands,61.8926,-6.9118,1/22/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,1/23/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,1/24/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,1/25/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,1/26/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,1/27/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,1/28/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,1/29/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,1/30/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,1/31/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/1/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/2/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/3/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/4/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/5/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/6/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/7/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/8/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/9/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/10/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/11/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/12/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/13/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/14/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/15/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/16/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/17/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/18/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/19/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/20/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/21/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/22/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/23/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/24/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/25/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/26/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/27/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/28/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,2/29/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/1/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/2/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/3/20,Confirmed,0,0
Denmark,Faroe Islands,61.8926,-6.9118,3/4/20,Confirmed,1,1
Denmark,Faroe Islands,61.8926,-6.9118,3/5/20,Confirmed,0,1
Denmark,Faroe Islands,61.8926,-6.9118,3/6/20,Confirmed,0,1
Denmark,Faroe Islands,61.8926,-6.9118,3/7/20,Confirmed,0,1
Denmark,Faroe Islands,61.8926,-6.9118,3/8/20,Confirmed,1,2
Denmark,Faroe Islands,61.8926,-6.9118,3/9/20,Confirmed,0,2
Denmark,Faroe Islands,61.8926,-6.9118,3/10/20,Confirmed,0,2
Denmark,Faroe Islands,61.8926,-6.9118,3/11/20,Confirmed,0,2
Denmark,Faroe Islands,61.8926,-6.9118,3/12/20,Confirmed,0,2
Denmark,Faroe Islands,61.8926,-6.9118,3/13/20,Confirmed,1,3
Denmark,Faroe Islands,61.8926,-6.9118,3/14/20,Confirmed,6,9
Denmark,Faroe Islands,61.8926,-6.9118,3/15/20,Confirmed,2,11
Denmark,Faroe Islands,61.8926,-6.9118,3/16/20,Confirmed,7,18
Denmark,Faroe Islands,61.8926,-6.9118,3/17/20,Confirmed,29,47
Denmark,Faroe Islands,61.8926,-6.9118,3/18/20,Confirmed,11,58
Denmark,Faroe Islands,61.8926,-6.9118,3/19/20,Confirmed,14,72
Denmark,Faroe Islands,61.8926,-6.9118,3/20/20,Confirmed,8,80
Denmark,Faroe Islands,61.8926,-6.9118,3/21/20,Confirmed,12,92
Denmark,Faroe Islands,61.8926,-6.9118,3/22/20,Confirmed,23,115
Denmark,Greenland,71.7069,-42.6043,1/22/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,1/23/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,1/24/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,1/25/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,1/26/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,1/27/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,1/28/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,1/29/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,1/30/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,1/31/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/1/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/2/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/3/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/4/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/5/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/6/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/7/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/8/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/9/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/10/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/11/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/12/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/13/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/14/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/15/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/16/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/17/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/18/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/19/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/20/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/21/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/22/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/23/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/24/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/25/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/26/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/27/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/28/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,2/29/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/1/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/2/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/3/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/4/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/5/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/6/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/7/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/8/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/9/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/10/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/11/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/12/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/13/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/14/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/15/20,Confirmed,0,0
Denmark,Greenland,71.7069,-42.6043,3/16/20,Confirmed,1,1
Denmark,Greenland,71.7069,-42.6043,3/17/20,Confirmed,0,1
Denmark,Greenland,71.7069,-42.6043,3/18/20,Confirmed,0,1
Denmark,Greenland,71.7069,-42.6043,3/19/20,Confirmed,1,2
Denmark,Greenland,71.7069,-42.6043,3/20/20,Confirmed,0,2
Denmark,Greenland,71.7069,-42.6043,3/21/20,Confirmed,0,2
Denmark,Greenland,71.7069,-42.6043,3/22/20,Confirmed,2,4
Denmark,,56.2639,9.5018,1/22/20,Confirmed,0,0
Denmark,,56.2639,9.5018,1/23/20,Confirmed,0,0
Denmark,,56.2639,9.5018,1/24/20,Confirmed,0,0
Denmark,,56.2639,9.5018,1/25/20,Confirmed,0,0
Denmark,,56.2639,9.5018,1/26/20,Confirmed,0,0
Denmark,,56.2639,9.5018,1/27/20,Confirmed,0,0
Denmark,,56.2639,9.5018,1/28/20,Confirmed,0,0
Denmark,,56.2639,9.5018,1/29/20,Confirmed,0,0
Denmark,,56.2639,9.5018,1/30/20,Confirmed,0,0
Denmark,,56.2639,9.5018,1/31/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/1/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/2/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/3/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/4/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/5/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/6/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/7/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/8/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/9/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/10/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/11/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/12/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/13/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/14/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/15/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/16/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/17/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/18/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/19/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/20/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/21/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/22/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/23/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/24/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/25/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/26/20,Confirmed,0,0
Denmark,,56.2639,9.5018,2/27/20,Confirmed,1,1
Denmark,,56.2639,9.5018,2/28/20,Confirmed,0,1
Denmark,,56.2639,9.5018,2/29/20,Confirmed,2,3
Denmark,,56.2639,9.5018,3/1/20,Confirmed,1,4
Denmark,,56.2639,9.5018,3/2/20,Confirmed,0,4
Denmark,,56.2639,9.5018,3/3/20,Confirmed,2,6
Denmark,,56.2639,9.5018,3/4/20,Confirmed,4,10
Denmark,,56.2639,9.5018,3/5/20,Confirmed,0,10
Denmark,,56.2639,9.5018,3/6/20,Confirmed,13,23
Denmark,,56.2639,9.5018,3/7/20,Confirmed,0,23
Denmark,,56.2639,9.5018,3/8/20,Confirmed,12,35
Denmark,,56.2639,9.5018,3/9/20,Confirmed,55,90
Denmark,,56.2639,9.5018,3/10/20,Confirmed,172,262
Denmark,,56.2639,9.5018,3/11/20,Confirmed,180,442
Denmark,,56.2639,9.5018,3/12/20,Confirmed,173,615
Denmark,,56.2639,9.5018,3/13/20,Confirmed,186,801
Denmark,,56.2639,9.5018,3/14/20,Confirmed,26,827
Denmark,,56.2639,9.5018,3/15/20,Confirmed,37,864
Denmark,,56.2639,9.5018,3/16/20,Confirmed,50,914
Denmark,,56.2639,9.5018,3/17/20,Confirmed,63,977
Denmark,,56.2639,9.5018,3/18/20,Confirmed,80,1057
Denmark,,56.2639,9.5018,3/19/20,Confirmed,94,1151
Denmark,,56.2639,9.5018,3/20/20,Confirmed,104,1255
Denmark,,56.2639,9.5018,3/21/20,Confirmed,71,1326
Denmark,,56.2639,9.5018,3/22/20,Confirmed,69,1395
Djibouti,,11.8251,42.5903,1/22/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,1/23/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,1/24/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,1/25/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,1/26/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,1/27/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,1/28/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,1/29/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,1/30/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,1/31/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/1/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/2/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/3/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/4/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/5/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/6/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/7/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/8/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/9/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/10/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/11/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/12/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/13/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/14/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/15/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/16/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/17/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/18/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/19/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/20/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/21/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/22/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/23/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/24/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/25/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/26/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/27/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/28/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,2/29/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/1/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/2/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/3/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/4/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/5/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/6/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/7/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/8/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/9/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/10/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/11/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/12/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/13/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/14/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/15/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/16/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/17/20,Confirmed,0,0
Djibouti,,11.8251,42.5903,3/18/20,Confirmed,1,1
Djibouti,,11.8251,42.5903,3/19/20,Confirmed,0,1
Djibouti,,11.8251,42.5903,3/20/20,Confirmed,0,1
Djibouti,,11.8251,42.5903,3/21/20,Confirmed,0,1
Djibouti,,11.8251,42.5903,3/22/20,Confirmed,0,1
Dominican Republic,,18.7357,-70.1627,1/22/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,1/23/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,1/24/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,1/25/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,1/26/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,1/27/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,1/28/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,1/29/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,1/30/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,1/31/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,2/1/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,2/2/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,2/3/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,2/4/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,2/5/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,2/6/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,2/7/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,2/8/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,2/9/20,Confirmed,0,0
Dominican Republic,,18.7357,-70.1627,2/10/20,Confirmed,0,0
